x_gyro,y_gyro,z_gyro,time
0.2591095,0.9556732,-0.3442688,1508224204488
0.06309509,1.0867004,-0.4273529,1508224204514
-0.36087036,0.7564697,-0.0012512207,1508224204545
-0.47805786,0.86405945,8.8500977E-4,1508224204571
-0.38856506,0.031021118,0.26400757,1508224204592
-0.22238159,-0.17671204,0.29170227,1508224204613
-0.03277588,-0.21398926,0.2735901,1508224204633
0.009841919,-0.08403015,0.25335693,1508224204654
0.0034484863,0.020370483,0.20115662,1508224204680
0.034347534,0.0043945312,0.18518066,1508224204717
-0.006134033,0.16204834,0.19369507,1508224204743
-0.024246216,0.10771179,0.15428162,1508224204774
0.12594604,0.16204834,0.06159973,1508224204811
0.21862793,0.3825531,0.060531616,1508224204839
0.1568451,0.44966125,0.093566895,1508224204876
0.0045166016,0.123703,0.09461975,1508224204913
0.011962891,0.02355957,0.13510132,1508224204945
0.038604736,0.15032959,0.12765503,1508224204977
0.02368164,0.18016052,0.1020813,1508224205004
0.034347534,0.16311646,0.09675598,1508224205026
0.09185791,0.092803955,0.1063385,1508224205047
0.28468323,-0.1745758,0.08717346,1508224205073
0.69906616,-0.6720581,0.001953125,1508224205100
0.8673706,-0.7136078,-0.09498596,1508224205121
0.59573364,0.5274353,-0.068359375,1508224205152
0.3113098,0.3548584,-0.037460327,1508224205184
-0.07325745,-0.47817993,0.0040740967,1508224205221
-0.32678223,-1.4465027,-0.0033721924,1508224205252
-0.44929504,-1.8065643,-0.03213501,1508224205284
-0.45674133,-1.9588928,-0.10244751,1508224205322
-0.012527466,-0.7466278,-0.1759491,1508224205366
0.2079773,-0.08828735,-0.3208313,1508224205387
0.1376648,-0.0019989014,-0.30485535,1508224205412
-0.2649994,0.03741455,-0.18234253,1508224205433
-0.63464355,-0.008392334,-0.059829712,1508224205461
-0.9169464,-0.15753174,0.0030212402,1508224205489
-0.5195923,0.07575989,0.09249878,1508224205516
-0.04875183,0.036346436,0.029647827,1508224205561
-0.5259857,-0.27897644,0.037109375,1508224205610
-0.289505,-0.013717651,8.8500977E-4,1508224205641
-0.057266235,0.026763916,0.015792847,1508224205674
-0.2383728,-0.2448883,0.07119751,1508224205710
-0.5856476,-0.7050781,0.0786438,1508224205757
-0.92759705,0.0054473877,0.07757568,1508224205779
-1.0245361,0.4763031,0.20755005,1508224205806
-1.072464,0.4251709,0.34069824,1508224205837
-1.0213318,0.20359802,0.446167,1508224205859
-0.8231964,0.26431274,0.86268616,1508224205885
-0.4503479,0.33781433,0.9510956,1508224205906
0.2399292,0.13967896,0.9042206,1508224205932
0.62768555,0.13114929,0.50476074,1508224205958
0.5904083,0.045928955,0.2927704,1508224205979
0.3251648,0.13435364,0.32258606,1508224206006
0.07588196,0.43475342,0.32792664,1508224206037
0.16430664,0.54766846,0.21713257,1508224206065
0.5648346,0.43582153,0.095687866,1508224206107
0.76405334,0.6861572,0.14682007,1508224206146
0.7363434,0.6392822,0.24163818,1508224206169
0.46470642,0.55513,0.27145386,1508224206195
-0.13929749,0.7127838,0.24057007,1508224206224
-0.44076538,0.2717743,0.13616943,1508224206260
-0.28630066,-0.0073242188,0.13298035,1508224206286
-0.12225342,0.20678711,0.10954285,1508224206312
-0.0657959,-0.15007019,0.058410645,1508224206335
0.20904541,-0.22677612,0.07331848,1508224206372
0.34432983,0.14074707,0.070129395,1508224206414
0.30065918,0.08854675,-0.005508423,1508224206455
0.2314148,-0.019042969,-0.052383423,1508224206476
0.041793823,-0.03289795,-0.08540344,1508224206501
-0.12225342,-0.033966064,-0.070495605,1508224206533
-0.20854187,0.10877991,-0.009765625,1508224206554
-0.25009155,-0.104263306,-0.070495605,1508224206575
-0.082839966,-0.66352844,-0.11203003,1508224206607
0.030075073,-0.118118286,-0.09286499,1508224206628
-0.05407715,-0.027572632,-0.07901001,1508224206654
-0.16166687,-0.20759583,-0.08859253,1508224206685
-0.10839844,-0.15859985,-0.09286499,1508224206706
-0.0423584,-0.014785767,-0.06410217,1508224206732
0.2079773,0.3037262,-0.015090942,1508224206763
0.22502136,0.057647705,-0.016159058,1508224206784
0.11956787,-0.0019989014,-0.038528442,1508224206815
0.050323486,0.028884888,-0.054504395,1508224206836
0.14299011,0.06829834,-0.02255249,1508224206862
0.21011353,0.10559082,-0.015090942,1508224206889
0.28041077,0.14179993,-0.038528442,1508224206926
0.2079773,0.15032959,-0.04598999,1508224206947
0.095062256,-0.115982056,-0.077941895,1508224206974
0.11103821,-0.09361267,-0.059829712,1508224206994
0.2079773,0.051254272,-0.047058105,1508224207026
0.06416321,-0.022247314,-0.07154846,1508224207053
-0.0072021484,-0.038223267,-0.068359375,1508224207074
0.050323486,-0.069122314,-0.077941895,1508224207100
0.09825134,-0.020111084,-0.052383423,1508224207127
0.07695007,-0.031829834,-0.040664673,1508224207162
0.04286194,-0.033966064,-0.077941895,1508224207188
0.010910034,0.024627686,-0.13334656,1508224207209
0.0066375732,0.027816772,-0.15783691,1508224207230
0.08227539,0.006515503,-0.13014221,1508224207257
0.011962891,0.12049866,8.8500977E-4,1508224207293
-0.09030151,0.010772705,0.13404846,1508224207320
-0.15847778,-0.016921997,0.13723755,1508224207349
-0.104141235,-0.078704834,0.129776,1508224207380
-0.010406494,-0.14581299,0.1255188,1508224207407
0.05458069,-0.115982056,0.07331848,1508224207445
-0.019989014,-0.1149292,0.023254395,1508224207487
-0.012527466,-0.0723114,-1.8310547E-4,1508224207526
0.03753662,-0.045684814,8.8500977E-4,1508224207566
0.018356323,-0.10107422,-0.039596558,1508224207615
-0.0050811768,0.01184082,-0.044921875,1508224207647
0.034347534,0.018234253,0.015792847,1508224207678
0.031143188,-0.016921997,0.014724731,1508224207710
0.04286194,0.017166138,-0.0033721924,1508224207742
-0.027450562,-0.019042969,0.006210327,1508224207769
-0.045547485,-0.057403564,0.028579712,1508224207794
-0.040222168,-0.055267334,0.048812866,1508224207816
-0.012527466,-0.066986084,0.058410645,1508224207853
-0.045547485,-0.14048767,0.058410645,1508224207881
0.07269287,-0.18522644,0.053085327,1508224207912
0.02368164,0.038482666,-0.0012512207,1508224207938
-0.22451782,-9.460449E-4,-0.047058105,1508224207970
-0.2969513,0.10559082,-0.009765625,1508224208011
-0.2649994,0.13328552,-0.009765625,1508224208049
0.04711914,-0.041412354,-0.044921875,1508224208091
-0.06365967,-0.05845642,-0.031082153,1508224208117
-0.03277588,-0.05633545,-0.018295288,1508224208159
0.05671692,-0.0019989014,-0.009765625,1508224208212
0.010910034,0.031021118,-0.026809692,1508224208244
-0.014663696,0.006515503,-0.035339355,1508224208271
0.07376099,0.29733276,0.09675598,1508224208313
-0.0040130615,-0.030761719,0.08078003,1508224208367
0.0045166016,-0.18522644,-0.10990906,1508224208401
0.050323486,-0.1000061,-0.039596558,1508224208432
-0.04875183,0.041671753,0.072250366,1508224208464
-0.26286316,-0.20440674,0.020065308,1508224208491
-0.4460907,-0.43130493,-0.06517029,1508224208519
-0.41307068,-0.37698364,-0.07475281,1508224208545
-0.7709961,-0.4451599,-0.3240204,1508224208576
-0.9254608,0.14926147,-0.6766205,1508224208616
0.16323853,0.50079346,-0.96424866,1508224208650
0.9419403,0.36125183,-1.209259,1508224208681
1.2689819,-0.85528564,-0.98661804,1508224208727
0.34858704,-0.8105469,0.17346191,1508224208748
-0.34703064,-0.5325012,0.30342102,1508224208779
0.9866791,0.3506012,-0.8832855,1508224208816
2.1190643,0.8076019,-1.1485443,1508224208856
0.7565918,0.8768463,-1.9283142,1508224208893
0.27508545,1.0387573,-2.3309784,1508224208919
0.4402008,0.8289032,-2.0881042,1508224208947
0.329422,-0.22891235,-3.0606842,1508224208973
0.81518555,-0.28430176,-3.6401978,1508224209006
0.44340515,-0.8851013,-3.3674774,1508224209061
-1.0500946,-0.6230469,-3.3525696,1508224209094
-1.119339,0.89601135,-0.8768921,1508224209138
-0.2149353,0.65953064,-0.01083374,1508224209169
1.1358185,0.10133362,-0.27928162,1508224209201
1.2892151,-0.39189148,0.385437,1508224209237
1.4681854,-0.033966064,1.7298126,1508224209269
1.0420837,-0.62731934,2.3657684,1508224209296
0.1376648,-1.3548889,1.6978455,1508224209348
-0.78378296,0.29414368,0.81155396,1508224209379
-1.0298615,2.0305176,1.1087646,1508224209427
0.36990356,0.38043213,1.1204834,1508224209463
0.3805542,0.43795776,2.151657,1508224209489
-0.5771179,1.1143951,3.0880127,1508224209520
-1.3909912,1.1399536,2.9378204,1508224209546
-1.7915192,1.3210602,2.0153046,1508224209573
-1.7563629,1.7120056,1.3484497,1508224209605
-1.8852692,2.0028229,1.2770691,1508224209626
-1.50177,-0.080825806,1.0363159,1508224209653
-0.6005554,-1.7650146,0.48770142,1508224209680
0.06416321,-0.9128113,0.4834442,1508224209714
1.0292969,0.20999146,0.750824,1508224209748
1.3542023,-0.44302368,0.54522705,1508224209774
0.9888153,-0.6901703,0.3811798,1508224209811
0.27082825,0.13435364,0.30767822,1508224209843
0.118499756,-0.14048767,0.18197632,1508224209865
0.18667603,-0.26618958,0.10421753,1508224209890
0.26976013,-0.23849487,0.09889221,1508224209911
0.42210388,0.34739685,0.11166382,1508224209949
0.66604614,-9.460449E-4,0.034973145,1508224209970
0.8300934,-0.38763428,-0.17062378,1508224209996
0.87590027,-0.27365112,-0.42948914,1508224210034
0.6362152,0.20999146,-0.395401,1508224210056
0.153656,0.20785522,-0.056640625,1508224210092
-0.011459351,-0.22251892,0.05947876,1508224210118
0.046051025,-0.54422,-0.13439941,1508224210145
0.046051025,-0.54422,-0.13439941,1508224210172
0.046051025,-0.54422,-0.13439941,1508224210193
-0.3203888,0.10345459,0.16600037,1508224210214
-0.3406372,-0.069122314,0.1489563,1508224210246
-0.20640564,-0.036087036,0.114868164,1508224210267
0.1025238,0.34207153,0.08078003,1508224210288
0.7352905,0.602005,-0.39645386,1508224210319
1.1944122,0.0022583008,-1.1485443,1508224210346
0.7565918,-0.031829834,-1.17836,1508224210383
-0.42692566,-0.15859985,-0.6222992,1508224210431
-0.37898254,-0.19268799,-0.31869507,1508224210467
0.050323486,-0.078704834,0.28105164,1508224210499
0.05458069,-0.033966064,0.48132324,1508224210525
0.16642761,-0.03929138,-0.09498596,1508224210557
0.28573608,0.82676697,0.3343048,1508224210588
0.3816223,0.684021,0.21394348,1508224210614
-0.1723175,1.2207031E-4,0.23310852,1508224210650
-0.627182,-0.44621277,0.44935608,1508224210676
-0.21600342,-0.20759583,0.50476074,1508224210718
1.3126526,0.1471405,0.27998352,1508224210760
1.4543304,0.12263489,0.5548248,1508224210798
-0.8221283,-0.34822083,-0.2537079,1508224210842
-1.0032349,-0.21186829,-0.18873596,1508224210880
-0.61013794,-0.14581299,-0.03213501,1508224210916
-0.10095215,0.158844,-0.12695312,1508224210947
0.42210388,0.31758118,0.04348755,1508224210973
0.58721924,0.5593872,0.028579712,1508224210994
0.4828186,0.59135437,-0.059829712,1508224211020
0.39334106,0.22064209,-0.058776855,1508224211051
0.35391235,-0.012649536,0.029647827,1508224211079
0.25164795,-0.28536987,0.12232971,1508224211105
0.40931702,-0.061660767,0.43763733,1508224211137
0.74806213,0.42836,0.6826477,1508224211170
0.3347473,-0.010528564,0.61128235,1508224211207
-0.6793823,-0.1277008,0.39183044,1508224211254
-1.2120209,-0.7476959,0.3758545,1508224211286
-0.7986908,-0.4526062,0.69010925,1508224211317
0.08547974,0.06510925,1.2813263,1508224211350
0.8854828,0.5838928,1.705307,1508224211388
-0.37791443,0.23768616,1.4123535,1508224211420
-1.1885834,-0.061660767,0.9148865,1508224211441
-2.0333405,-0.13729858,-0.14186096,1508224211474
-2.1622314,-0.14048767,-0.4465332,1508224211500
-1.4900513,-0.44728088,-0.45611572,1508224211526
-0.86154175,-0.62731934,-0.25798035,1508224211548
-0.12864685,-0.2683258,-0.41456604,1508224211580
-0.14143372,0.2579193,-0.63934326,1508224211611
-0.33210754,0.6478119,-0.7575836,1508224211637
-0.46206665,0.6478119,-1.0398865,1508224211669
-0.38749695,0.090667725,-1.1911469,1508224211695
-0.3907013,0.16098022,-1.002594,1508224211732
-0.27246094,0.078948975,-0.63508606,1508224211782
0.23780823,-0.4760437,-0.3527832,1508224211802
0.46044922,-0.61346436,-0.18341064,1508224211834
0.6841583,-1.3463745,0.07545471,1508224211855
1.0569916,-1.2345123,0.38224792,1508224211881
1.1795044,-0.1980133,0.46321106,1508224211902
0.8908081,0.31544495,0.4600067,1508224211929
0.33581543,0.5285034,0.32792664,1508224211955
0.14726257,0.7032013,0.016860962,1508224211987
0.4071808,0.5508728,0.02218628,1508224212019
0.41357422,0.4805603,0.09996033,1508224212054
0.07055664,-0.1277008,0.03816223,1508224212096
-0.094558716,-0.2630005,-0.068359375,1508224212129
0.21543884,-0.024368286,-0.06942749,1508224212172
0.40611267,0.10877991,-0.06410217,1508224212197
0.22076416,0.053390503,-0.052383423,1508224212235
-0.0934906,0.0725708,-0.08753967,1508224212271
-0.07644653,0.16418457,-0.08540344,1508224212292
0.19946289,0.06724548,-0.002319336,1508224212334
0.3571167,0.041671753,0.042434692,1508224212367
0.22822571,-0.106399536,0.0552063,1508224212393
-0.001876831,-0.23635864,0.025390625,1508224212425
-0.080703735,-0.26193237,-0.0119018555,1508224212446
0.016235352,-0.25021362,-0.044921875,1508224212477
0.09931946,-0.25553894,-0.07475281,1508224212509
-0.014663696,-0.15539551,-0.101379395,1508224212537
-0.2607422,0.003326416,-0.12055969,1508224212578
-0.17764282,-0.05633545,-0.089660645,1508224212604
0.30917358,-0.40786743,-0.122680664,1508224212641
0.6639099,0.057647705,-0.10884094,1508224212667
0.5073242,0.29626465,-0.10777283,1508224212693
0.021560669,0.26856995,-0.08114624,1508224212724
-0.18296814,-0.08828735,-0.11949158,1508224212751
-0.1914978,-0.41958618,-0.038528442,1508224212780
0.153656,-0.069122314,-0.08540344,1508224212800
0.26550293,0.19932556,-0.1567688,1508224212821
0.21969604,0.24087524,-0.11735535,1508224212847
0.015167236,0.106658936,-0.103515625,1508224212868
-0.15634155,0.069366455,-0.14932251,1508224212888
-0.24581909,-0.17243958,-0.14186096,1508224212915
-0.15634155,-0.13516235,-0.07261658,1508224212948
-0.019989014,-0.0446167,-0.026809692,1508224212970
0.06309509,0.076828,-0.006576538,1508224212990
0.057769775,0.13435364,-0.0033721924,1508224213011
-0.07644653,0.158844,-0.027877808,1508224213043
-0.2000122,0.09919739,-0.06303406,1508224213076
-0.18510437,0.106658936,-0.09819031,1508224213103
-0.13078308,0.104522705,-0.06729126,1508224213145
-0.1254425,0.2025299,-0.10458374,1508224213176
-0.029571533,0.3090515,-0.14506531,1508224213225
-0.012527466,0.32502747,-0.2036438,1508224213260
-0.12438965,0.3229065,-0.21110535,1508224213280
-0.24369812,0.20359802,-0.19619751,1508224213312
-0.27139282,0.06404114,-0.17915344,1508224213339
-0.24795532,-0.008392334,-0.1056366,1508224213370
-0.094558716,-0.14581299,-0.12588501,1508224213391
-0.12971497,-0.17350769,-0.23240662,1508224213423
-0.35021973,-0.1000061,-0.31230164,1508224213449
-0.39709473,-0.12025452,-0.38900757,1508224213475
-0.2649994,-0.39614868,-0.30271912,1508224213501
-0.011459351,-0.51652527,-0.070495605,1508224213522
0.046051025,-0.30134583,0.070129395,1508224213548
-0.1211853,-0.2523346,0.08824158,1508224213579
-0.20747375,-0.104263306,0.028579712,1508224213617
0.055648804,-0.10746765,0.03604126,1508224213644
0.11424255,-0.005203247,0.0317688,1508224213670
-0.041290283,-0.0019989014,0.034973145,1508224213701
-0.11160278,0.015045166,0.021118164,1508224213728
0.13873291,-0.090423584,0.07757568,1508224213775
0.23460388,-0.15220642,0.09461975,1508224213811
0.2314148,-0.3556671,0.1255188,1508224213843
0.34220886,-0.8531494,0.31407166,1508224213870
0.34114075,-0.844635,0.4834442,1508224213890
0.31344604,-0.43130493,0.5846405,1508224213922
0.37309265,-0.09788513,0.4237976,1508224213955
0.39759827,0.017166138,0.26187134,1508224213981
0.28147888,-0.06378174,0.1489563,1508224214018
-0.026382446,-0.05101013,-0.0033721924,1508224214050
-0.094558716,0.071502686,-0.02468872,1508224214092
-0.18829346,0.14286804,0.079711914,1508224214129
0.020492554,0.26112366,0.13723755,1508224214156
0.7107849,0.5806885,0.46107483,1508224214191
0.9643097,0.39959717,0.8360443,1508224214219
0.7842865,0.56578064,0.8797302,1508224214256
0.44233704,0.5743103,0.7518921,1508224214283
0.28573608,0.5039978,0.5857086,1508224214314
0.3059845,0.26431274,0.5196686,1508224214357
-0.13929749,-0.18736267,0.20115662,1508224214395
-0.5206604,-0.5495453,-0.19406128,1508224214432
-0.2106781,-0.5729828,-0.14506531,1508224214473
0.09613037,-0.28536987,-0.04598999,1508224214506
-0.059402466,-0.029693604,-0.082214355,1508224214532
-0.25753784,0.09599304,-0.11416626,1508224214553
-0.2884369,0.23129272,-0.10777283,1508224214585
-0.20747375,0.10559082,0.034973145,1508224214611
-0.18403625,0.19720459,0.10421753,1508224214632
-0.2937622,0.48162842,0.01260376,1508224214680
-0.55262756,0.43901062,-0.16529846,1508224214712
-0.65275574,0.094940186,-0.11735535,1508224214744
-0.25009155,-0.33862305,0.16600037,1508224214792
-0.06472778,0.09387207,0.03390503,1508224214824
0.055648804,0.3548584,-0.021484375,1508224214857
0.024749756,0.19720459,0.0072784424,1508224214890
-0.18617249,0.12049866,0.028579712,1508224214934
-0.13183594,0.2291565,0.082901,1508224214968
0.0045166016,0.23554993,0.0978241,1508224214993
0.071624756,0.31544495,0.114868164,1508224215020
0.027954102,0.43156433,0.24269104,1508224215052
-0.071121216,0.44007874,0.23417664,1508224215079
-0.15634155,0.5508728,0.28530884,1508224215112
-0.013595581,0.90986633,0.7028961,1508224215151
-0.10946655,1.0920258,0.8222046,1508224215179
-0.31932068,0.74687195,0.53245544,1508224215211
-0.42585754,0.09706116,-0.14506531,1508224215253
-0.009338379,-0.3652649,-0.2931366,1508224215280
0.11210632,-0.22038269,-0.19406128,1508224215306
0.15151978,-0.16392517,-0.016159058,1508224215332
0.12594604,-0.18096924,0.034973145,1508224215376
0.104644775,-0.21931458,-0.026809692,1508224215417
0.25164795,-0.19694519,-0.00869751,1508224215456
0.1025238,0.01184082,-0.03427124,1508224215487
0.06843567,-0.0488739,0.021118164,1508224215513
0.06523132,-0.104263306,-0.05557251,1508224215545
0.062042236,-0.1000061,-0.20578003,1508224215566
0.0066375732,-0.15007019,-0.23986816,1508224215592
-0.03489685,-0.19055176,-0.20257568,1508224215613
0.0066375732,-0.55807495,-0.13014221,1508224215650
0.04925537,-0.4994812,-0.19085693,1508224215683
0.09825134,-0.39189148,-0.25265503,1508224215709
0.12594604,-0.20547485,-0.45185852,1508224215758
0.15151978,-0.115982056,-0.47529602,1508224215786
0.18774414,-0.2171936,-0.26542664,1508224215812
0.18241882,-0.2576599,-0.19619751,1508224215838
0.14299011,-0.21612549,-0.17915344,1508224215870
0.09399414,-0.33862305,-0.21643066,1508224215911
-0.03916931,-0.5133362,-0.23986816,1508224215956
0.018356323,-0.28536987,-0.13546753,1508224215994
0.282547,-0.1234436,0.03604126,1508224216030
0.22927856,-0.08721924,-0.027877808,1508224216071
0.06309509,-0.005203247,-0.13653564,1508224216108
0.15470886,0.12475586,-0.06517029,1508224216141
0.16856384,0.17588806,0.027511597,1508224216181
0.015167236,0.012908936,-0.002319336,1508224216218
-0.0700531,-0.09361267,-0.009765625,1508224216252
-0.1446228,0.03527832,-0.030014038,1508224216287
-0.12438965,0.09919739,-0.0012512207,1508224216318
-0.043426514,-0.013717651,0.0072784424,1508224216359
-0.08390808,-0.06059265,-0.05770874,1508224216401
0.0034484863,-0.052078247,-0.12695312,1508224216422
0.17495728,0.012908936,0.04776001,1508224216453
0.1302185,0.06617737,0.15853882,1508224216494
-0.10202026,0.21743774,0.16279602,1508224216520
-0.3203888,-0.1149292,0.042434692,1508224216552
-0.23516846,-0.043548584,0.054153442,1508224216578
0.31663513,-0.1511383,0.15109253,1508224216600
0.21969604,-0.14155579,0.023254395,1508224216625
0.0013122559,-0.15966797,-0.09286499,1508224216646
-0.20533752,-0.071243286,-0.23240662,1508224216672
-0.043426514,-0.012649536,-0.101379395,1508224216699
0.14086914,0.116241455,-0.054504395,1508224216731
0.06736755,0.092803955,-0.028945923,1508224216757
-0.10520935,-0.022247314,-0.12374878,1508224216787
-0.15315247,-0.013717651,-0.15783691,1508224216809
-0.11053467,0.114105225,-0.13439941,1508224216835
0.027954102,-0.009460449,-0.027877808,1508224216863
0.011962891,-0.0211792,-0.06942749,1508224216891
-0.021057129,0.022491455,-0.10458374,1508224216929
0.0013122559,0.14179993,-0.14079285,1508224216961
0.0034484863,0.08961487,-0.11842346,1508224216993
-0.08177185,0.050201416,-0.20578003,1508224217020
-0.030639648,0.09812927,-0.25584412,1508224217062
0.08760071,0.23448181,-0.15571594,1508224217104
0.14086914,0.1748352,-0.13334656,1508224217135
0.491333,0.6701813,0.1723938,1508224217177
0.5467377,1.0717773,0.3343048,1508224217215
0.44552612,1.2177277,0.54522705,1508224217252
0.552063,0.5604553,0.5335083,1508224217289
0.26976013,-0.090423584,0.082901,1508224217331
-0.1169281,-0.32904053,-0.30804443,1508224217379
-0.16592407,-0.10853577,-0.23880005,1508224217406
-0.18617249,-0.07550049,-0.17915344,1508224217449
-0.39816284,-0.38975525,-0.26649475,1508224217481
-0.75502014,-0.7551422,-0.3751526,1508224217512
-1.405899,-0.5729828,-0.5306854,1508224217549
-1.4911194,-0.21824646,-0.5498657,1508224217575
-1.0447693,0.003326416,-0.38687134,1508224217600
0.19200134,0.2025299,-0.006576538,1508224217637
0.37948608,0.12689209,0.17132568,1508224217664
-0.043426514,-0.005203247,0.016860962,1508224217692
-0.27565002,-0.14794922,-0.10670471,1508224217713
0.0013122559,-0.102142334,0.016860962,1508224217740
0.5350189,0.055526733,0.21394348,1508224217778
0.5073242,0.14500427,0.19689941,1508224217799
0.2079773,0.0022583008,0.0978241,1508224217830
-0.049819946,-0.19482422,-0.01083374,1508224217852
-0.022125244,-0.2917633,0.010467529,1508224217886
0.19412231,-0.13623047,0.0978241,1508224217912
0.17495728,-0.030761719,0.14788818,1508224217949
-0.026382446,-0.22784424,-0.05770874,1508224217987
0.13128662,-0.28430176,-0.03427124,1508224218021
0.37202454,-0.34394836,0.08503723,1508224218065
-0.024246216,-0.23210144,-0.068359375,1508224218095
-0.082839966,-0.2480774,-0.10990906,1508224218132
0.2782898,-0.102142334,-0.03640747,1508224218185
-0.106277466,0.116241455,-0.060897827,1508224218229
-0.37365723,0.20785522,-0.08326721,1508224218282
0.14193726,0.2579193,0.17771912,1508224218319
0.34753418,0.69573975,0.47599792,1508224218360
0.4540558,1.289093,0.8999634,1508224218400
0.39120483,1.2443542,0.8051605,1508224218426
0.17282104,0.46351624,0.43763733,1508224218457
-0.20428467,-0.024368286,0.054153442,1508224218489
-0.22772217,0.041671753,-0.01083374,1508224218510
-0.10095215,0.27282715,0.06906128,1508224218531
0.04286194,0.32929993,0.15534973,1508224218562
0.014099121,-0.057403564,0.103149414,1508224218594
-0.25434875,-0.26512146,-0.044921875,1508224218620
-0.27671814,-0.63371277,-0.10031128,1508224218661
-0.21705627,-0.18629456,-0.1290741,1508224218698
-0.37791443,-0.017990112,-0.28993225,1508224218724
-0.50042725,0.08428955,-0.21643066,1508224218755
-0.5110779,0.6520691,-0.11630249,1508224218782
-0.42160034,1.0227814,0.24482727,1508224218809
-0.18617249,0.81825256,0.526062,1508224218830
0.2644348,0.51571655,0.73272705,1508224218857
0.9110565,0.31651306,0.8722687,1508224218889
1.0740356,0.44754028,0.9521637,1508224218905
1.093216,0.77137756,0.9777374,1508224218933
0.87590027,0.47309875,0.7614746,1508224218954
0.8641815,0.14393616,0.35134888,1508224218978
0.6362152,-0.7050781,0.03816223,1508224218998
-0.051940918,-0.8542175,-0.430542,1508224219031
-0.8658142,-0.7775116,-0.7277527,1508224219052
-0.97872925,-0.71147156,-0.5349426,1508224219082
-0.5110779,-0.41744995,-0.18659973,1508224219110
0.16749573,-0.13835144,0.02432251,1508224219136
0.5573883,0.015045166,0.056274414,1508224219170
0.6543274,0.12049866,0.12232971,1508224219202
0.59254456,0.34953308,0.16386414,1508224219228
0.4402008,0.14074707,0.060531616,1508224219260
0.29640198,-0.15539551,-0.06942749,1508224219293
0.28573608,-0.3460846,-0.06942749,1508224219315
0.27508545,-0.2949524,-0.068359375,1508224219341
0.26976013,-0.18843079,-0.09605408,1508224219368
0.25804138,-0.15220642,-0.13334656,1508224219389
0.019424438,-0.2672577,-0.18341064,1508224219415
-0.32359314,-0.51652527,-0.23773193,1508224219447
-0.4610138,-0.61346436,-0.1993866,1508224219481
-0.35447693,-0.5239868,-0.06729126,1508224219512
0.08013916,-0.4728546,0.08929443,1508224219543
0.28468323,-0.3748474,0.04776001,1508224219570
0.36244202,-0.036087036,-0.05770874,1508224219603
0.29426575,0.114105225,-0.025741577,1508224219634
0.14405823,0.094940186,-0.041732788,1508224219663
-0.24902344,-0.026504517,-0.06942749,1508224219697
-0.24263,-0.03929138,-0.07154846,1508224219729
0.021560669,-0.16392517,0.02432251,1508224219770
0.019424438,-0.29814148,0.029647827,1508224219792
0.19519043,-0.3460846,0.16386414,1508224219820
-0.05407715,-0.069122314,0.014724731,1508224219851
-0.17338562,-0.19908142,0.10101318,1508224219883
-0.1765747,-0.21612549,0.11061096,1508224219914
0.12594604,-0.29814148,-0.0033721924,1508224219934
0.40078735,-0.20014954,0.0030212402,1508224219955
0.5616455,-0.069122314,0.01260376,1508224219981
0.40185547,0.11943054,-0.053451538,1508224220013
0.12382507,0.13435364,-0.039596558,1508224220050
0.083343506,-0.104263306,-0.04598999,1508224220094
0.071624756,-0.18948364,-0.05770874,1508224220125
0.038604736,-0.113861084,-0.028945923,1508224220155
-0.033843994,-0.03715515,-0.05557251,1508224220187
-0.092422485,0.1002655,-0.04385376,1508224220213
-0.08177185,0.15351868,-0.044921875,1508224220255
-0.14248657,0.18122864,-0.016159058,1508224220282
-0.18084717,0.15246582,-0.04812622,1508224220303
-0.18617249,0.07575989,-0.059829712,1508224220334
-0.18084717,0.13114929,-0.06410217,1508224220360
-0.18510437,0.22169495,-0.017227173,1508224220393
-0.16273499,-9.460449E-4,0.032836914,1508224220429
-0.11373901,-0.057403564,0.10954285,1508224220474
-0.16912842,-0.1745758,0.02218628,1508224220519
-0.14994812,-0.32051086,-0.018295288,1508224220556
0.025817871,-0.5261078,-0.019363403,1508224220592
0.12594604,-0.41319275,-0.058776855,1508224220630
0.05671692,-0.3226471,-0.10990906,1508224220658
-0.06472778,-0.2810974,-0.13014221,1508224220690
-0.17764282,-0.0030670166,-0.15357971,1508224220721
-0.22026062,0.13754272,-0.14718628,1508224220747
-0.2980194,0.21850586,-0.19831848,1508224220789
-0.39816284,0.25473022,-0.2984619,1508224220821
-0.47805786,0.3506012,-0.31443787,1508224220848
-0.2980194,0.8384857,-0.47102356,1508224220898
-0.071121216,1.8622131,-0.50831604,1508224220930
-0.1765747,2.5194702,-0.08859253,1508224220966
-0.6889801,0.79267883,0.30874634,1508224221004
-0.8721924,0.06085205,0.26719666,1508224221025
-0.7944336,-0.08721924,0.22245789,1508224221057
-0.43330383,-0.106399536,0.22459412,1508224221083
0.14938354,0.18016052,0.11805725,1508224221121
0.5115814,0.12263489,-0.02255249,1508224221148
0.6042633,-0.053131104,0.041366577,1508224221186
0.552063,-0.16178894,0.08078003,1508224221222
0.4785614,-0.23210144,0.082901,1508224221248
0.41464233,-0.24275208,0.026443481,1508224221283
0.6639099,-0.46432495,-0.124816895,1508224221319
0.6873474,-0.57618713,-0.103515625,1508224221342
0.6085205,-0.47924805,-0.122680664,1508224221375
0.39971924,-0.28430176,-0.17381287,1508224221402
0.22183228,-0.23423767,-0.1951294,1508224221428
