x_inc,y_inc,time
331.0,2.0,1508224350147
332.0,2.0,1508224350173
333.0,1.0,1508224350200
332.0,1.0,1508224350226
331.0,2.0,1508224350252
330.0,2.0,1508224350278
332.0,1.0,1508224350310
331.0,0.0,1508224350336
331.0,1.0,1508224350367
331.0,1.0,1508224350404
331.0,0.0,1508224350436
333.0,3.0,1508224350473
335.0,3.0,1508224350498
335.0,1.0,1508224350525
334.0,358.0,1508224350551
334.0,357.0,1508224350584
335.0,1.0,1508224350605
334.0,2.0,1508224350631
332.0,0.0,1508224350657
332.0,1.0,1508224350678
332.0,3.0,1508224350704
334.0,3.0,1508224350747
333.0,2.0,1508224350769
333.0,1.0,1508224350794
333.0,0.0,1508224350826
334.0,359.0,1508224350859
335.0,1.0,1508224350887
334.0,1.0,1508224350926
333.0,1.0,1508224350958
334.0,2.0,1508224350984
331.0,5.0,1508224351015
329.0,11.0,1508224351042
330.0,5.0,1508224351069
331.0,1.0,1508224351095
331.0,1.0,1508224351132
329.0,0.0,1508224351159
331.0,359.0,1508224351186
333.0,359.0,1508224351218
332.0,357.0,1508224351249
329.0,358.0,1508224351278
330.0,1.0,1508224351304
329.0,0.0,1508224351335
329.0,1.0,1508224351361
328.0,1.0,1508224351388
327.0,0.0,1508224351414
328.0,0.0,1508224351440
330.0,359.0,1508224351467
330.0,359.0,1508224351497
331.0,359.0,1508224351528
331.0,359.0,1508224351555
331.0,0.0,1508224351576
331.0,0.0,1508224351607
331.0,359.0,1508224351633
329.0,359.0,1508224351660
330.0,357.0,1508224351686
333.0,359.0,1508224351717
332.0,0.0,1508224351749
332.0,1.0,1508224351780
334.0,0.0,1508224351812
335.0,0.0,1508224351849
332.0,359.0,1508224351883
331.0,357.0,1508224351905
333.0,358.0,1508224351931
333.0,0.0,1508224351963
333.0,0.0,1508224351990
332.0,358.0,1508224352032
332.0,359.0,1508224352069
331.0,359.0,1508224352106
332.0,357.0,1508224352143
333.0,358.0,1508224352170
334.0,358.0,1508224352212
335.0,358.0,1508224352256
334.0,0.0,1508224352287
333.0,357.0,1508224352317
332.0,358.0,1508224352344
333.0,359.0,1508224352373
334.0,358.0,1508224352412
332.0,357.0,1508224352438
331.0,359.0,1508224352464
333.0,359.0,1508224352490
335.0,0.0,1508224352522
334.0,359.0,1508224352545
332.0,357.0,1508224352576
334.0,358.0,1508224352601
334.0,359.0,1508224352632
332.0,358.0,1508224352664
332.0,359.0,1508224352689
332.0,359.0,1508224352722
333.0,358.0,1508224352744
333.0,359.0,1508224352770
334.0,359.0,1508224352806
335.0,358.0,1508224352833
334.0,358.0,1508224352858
332.0,358.0,1508224352889
330.0,357.0,1508224352915
331.0,357.0,1508224352947
332.0,357.0,1508224352973
333.0,356.0,1508224353004
333.0,356.0,1508224353030
333.0,357.0,1508224353064
334.0,358.0,1508224353095
333.0,358.0,1508224353126
334.0,357.0,1508224353163
334.0,358.0,1508224353189
333.0,357.0,1508224353220
332.0,356.0,1508224353257
333.0,357.0,1508224353288
333.0,358.0,1508224353314
333.0,359.0,1508224353341
333.0,0.0,1508224353372
330.0,359.0,1508224353399
332.0,358.0,1508224353437
334.0,358.0,1508224353464
333.0,358.0,1508224353502
334.0,358.0,1508224353534
336.0,359.0,1508224353565
337.0,359.0,1508224353591
335.0,0.0,1508224353622
332.0,357.0,1508224353649
333.0,359.0,1508224353675
335.0,2.0,1508224353701
334.0,0.0,1508224353727
333.0,358.0,1508224353758
334.0,359.0,1508224353779
334.0,2.0,1508224353810
331.0,4.0,1508224353841
329.0,5.0,1508224353864
327.0,4.0,1508224353889
328.0,3.0,1508224353928
331.0,7.0,1508224353955
334.0,8.0,1508224353985
332.0,10.0,1508224354010
336.0,8.0,1508224354044
341.0,11.0,1508224354082
345.0,7.0,1508224354114
344.0,6.0,1508224354140
341.0,10.0,1508224354174
336.0,16.0,1508224354207
331.0,13.0,1508224354243
331.0,10.0,1508224354270
333.0,9.0,1508224354296
340.0,9.0,1508224354323
336.0,10.0,1508224354354
321.0,10.0,1508224354380
315.0,3.0,1508224354407
316.0,353.0,1508224354434
335.0,358.0,1508224354466
333.0,4.0,1508224354491
340.0,7.0,1508224354523
340.0,6.0,1508224354544
336.0,2.0,1508224354577
338.0,3.0,1508224354608
338.0,1.0,1508224354656
341.0,2.0,1508224354698
338.0,1.0,1508224354729
338.0,357.0,1508224354774
339.0,357.0,1508224354810
338.0,357.0,1508224354852
334.0,359.0,1508224354888
335.0,359.0,1508224354920
336.0,2.0,1508224354951
334.0,1.0,1508224354977
334.0,358.0,1508224355009
335.0,359.0,1508224355036
335.0,0.0,1508224355063
334.0,359.0,1508224355084
333.0,359.0,1508224355121
334.0,359.0,1508224355159
332.0,358.0,1508224355191
332.0,358.0,1508224355223
332.0,1.0,1508224355251
331.0,358.0,1508224355273
332.0,357.0,1508224355300
331.0,357.0,1508224355326
331.0,356.0,1508224355362
333.0,357.0,1508224355383
333.0,357.0,1508224355415
333.0,358.0,1508224355441
333.0,357.0,1508224355467
333.0,358.0,1508224355493
334.0,358.0,1508224355518
333.0,358.0,1508224355539
332.0,358.0,1508224355573
332.0,358.0,1508224355605
331.0,358.0,1508224355642
332.0,358.0,1508224355673
332.0,359.0,1508224355705
331.0,357.0,1508224355736
331.0,358.0,1508224355768
332.0,359.0,1508224355794
331.0,358.0,1508224355832
331.0,0.0,1508224355863
330.0,359.0,1508224355885
330.0,1.0,1508224355927
329.0,0.0,1508224355961
329.0,1.0,1508224355998
330.0,2.0,1508224356024
331.0,1.0,1508224356044
333.0,359.0,1508224356070
333.0,0.0,1508224356104
332.0,1.0,1508224356130
333.0,0.0,1508224356156
334.0,359.0,1508224356177
335.0,359.0,1508224356202
335.0,359.0,1508224356234
336.0,0.0,1508224356266
334.0,359.0,1508224356297
334.0,358.0,1508224356324
334.0,0.0,1508224356362
335.0,0.0,1508224356403
335.0,359.0,1508224356434
334.0,358.0,1508224356462
334.0,357.0,1508224356499
334.0,357.0,1508224356541
331.0,0.0,1508224356577
332.0,1.0,1508224356603
331.0,1.0,1508224356635
330.0,0.0,1508224356666
331.0,0.0,1508224356692
332.0,358.0,1508224356724
332.0,358.0,1508224356750
332.0,359.0,1508224356776
330.0,357.0,1508224356808
330.0,355.0,1508224356829
329.0,357.0,1508224356870
329.0,354.0,1508224356901
329.0,354.0,1508224356928
328.0,353.0,1508224356960
328.0,352.0,1508224356986
328.0,353.0,1508224357012
329.0,354.0,1508224357043
330.0,353.0,1508224357068
331.0,350.0,1508224357100
331.0,347.0,1508224357128
332.0,351.0,1508224357160
333.0,352.0,1508224357187
333.0,350.0,1508224357207
334.0,351.0,1508224357233
333.0,351.0,1508224357267
334.0,354.0,1508224357293
334.0,357.0,1508224357319
335.0,356.0,1508224357351
335.0,357.0,1508224357384
336.0,359.0,1508224357404
336.0,1.0,1508224357442
334.0,1.0,1508224357472
331.0,2.0,1508224357492
329.0,4.0,1508224357524
331.0,7.0,1508224357555
329.0,6.0,1508224357583
328.0,6.0,1508224357603
329.0,6.0,1508224357635
328.0,9.0,1508224357674
329.0,10.0,1508224357715
328.0,6.0,1508224357747
328.0,4.0,1508224357785
327.0,10.0,1508224357811
326.0,8.0,1508224357837
326.0,9.0,1508224357863
326.0,9.0,1508224357895
325.0,8.0,1508224357926
325.0,10.0,1508224357951
328.0,9.0,1508224357977
328.0,8.0,1508224358003
327.0,7.0,1508224358026
327.0,9.0,1508224358053
328.0,10.0,1508224358074
327.0,8.0,1508224358100
326.0,7.0,1508224358138
325.0,9.0,1508224358164
324.0,8.0,1508224358186
325.0,6.0,1508224358218
325.0,7.0,1508224358245
325.0,8.0,1508224358276
328.0,10.0,1508224358302
328.0,6.0,1508224358328
326.0,7.0,1508224358367
327.0,8.0,1508224358393
327.0,8.0,1508224358419
327.0,8.0,1508224358446
327.0,7.0,1508224358478
327.0,7.0,1508224358504
326.0,5.0,1508224358535
328.0,5.0,1508224358561
329.0,5.0,1508224358588
331.0,1.0,1508224358614
331.0,4.0,1508224358640
330.0,8.0,1508224358672
323.0,7.0,1508224358698
319.0,11.0,1508224358731
324.0,13.0,1508224358753
328.0,10.0,1508224358781
328.0,9.0,1508224358807
326.0,9.0,1508224358834
328.0,14.0,1508224358861
332.0,11.0,1508224358882
337.0,11.0,1508224358914
336.0,7.0,1508224358940
336.0,10.0,1508224358968
337.0,11.0,1508224359004
335.0,9.0,1508224359036
332.0,5.0,1508224359073
333.0,8.0,1508224359104
333.0,8.0,1508224359130
332.0,8.0,1508224359162
331.0,6.0,1508224359193
331.0,8.0,1508224359219
330.0,6.0,1508224359245
330.0,6.0,1508224359281
330.0,7.0,1508224359313
333.0,3.0,1508224359339
330.0,4.0,1508224359360
331.0,6.0,1508224359387
332.0,5.0,1508224359413
331.0,2.0,1508224359440
330.0,1.0,1508224359477
329.0,6.0,1508224359503
330.0,7.0,1508224359529
328.0,5.0,1508224359557
329.0,5.0,1508224359584
327.0,5.0,1508224359611
328.0,6.0,1508224359637
326.0,5.0,1508224359674
327.0,6.0,1508224359700
329.0,8.0,1508224359726
327.0,8.0,1508224359757
326.0,8.0,1508224359789
325.0,8.0,1508224359826
325.0,9.0,1508224359869
326.0,7.0,1508224359901
325.0,8.0,1508224359932
324.0,8.0,1508224359960
323.0,6.0,1508224359987
327.0,11.0,1508224360019
332.0,10.0,1508224360051
330.0,8.0,1508224360077
328.0,7.0,1508224360099
329.0,9.0,1508224360126
332.0,8.0,1508224360162
331.0,7.0,1508224360189
329.0,7.0,1508224360220
329.0,9.0,1508224360251
331.0,8.0,1508224360289
331.0,8.0,1508224360316
331.0,8.0,1508224360347
328.0,8.0,1508224360378
330.0,7.0,1508224360404
331.0,6.0,1508224360429
330.0,7.0,1508224360460
328.0,9.0,1508224360487
329.0,8.0,1508224360513
330.0,7.0,1508224360539
330.0,7.0,1508224360571
329.0,7.0,1508224360597
328.0,7.0,1508224360623
327.0,9.0,1508224360644
327.0,9.0,1508224360677
325.0,9.0,1508224360703
324.0,9.0,1508224360734
325.0,9.0,1508224360761
323.0,7.0,1508224360783
323.0,9.0,1508224360809
329.0,10.0,1508224360840
333.0,9.0,1508224360872
335.0,8.0,1508224360900
336.0,8.0,1508224360932
338.0,9.0,1508224360983
335.0,8.0,1508224361013
335.0,9.0,1508224361040
334.0,9.0,1508224361071
333.0,7.0,1508224361108
334.0,9.0,1508224361144
335.0,7.0,1508224361189
335.0,4.0,1508224361215
338.0,4.0,1508224361246
340.0,7.0,1508224361277
338.0,5.0,1508224361308
335.0,4.0,1508224361344
337.0,5.0,1508224361376
338.0,5.0,1508224361407
335.0,3.0,1508224361438
334.0,5.0,1508224361474
337.0,4.0,1508224361505
340.0,5.0,1508224361536
334.0,7.0,1508224361557
331.0,7.0,1508224361585
333.0,8.0,1508224361617
334.0,7.0,1508224361649
333.0,8.0,1508224361675
330.0,11.0,1508224361707
329.0,11.0,1508224361738
330.0,10.0,1508224361765
330.0,9.0,1508224361792
329.0,9.0,1508224361824
329.0,9.0,1508224361856
332.0,10.0,1508224361892
331.0,10.0,1508224361913
329.0,9.0,1508224361941
328.0,10.0,1508224361970
328.0,9.0,1508224362009
329.0,8.0,1508224362047
329.0,9.0,1508224362079
329.0,8.0,1508224362105
329.0,9.0,1508224362132
329.0,9.0,1508224362158
330.0,7.0,1508224362184
330.0,7.0,1508224362210
330.0,7.0,1508224362236
330.0,8.0,1508224362262
331.0,7.0,1508224362288
331.0,7.0,1508224362320
330.0,7.0,1508224362345
330.0,7.0,1508224362383
330.0,7.0,1508224362409
329.0,3.0,1508224362440
330.0,6.0,1508224362471
329.0,5.0,1508224362508
330.0,3.0,1508224362540
331.0,8.0,1508224362568
330.0,5.0,1508224362594
331.0,6.0,1508224362626
331.0,5.0,1508224362651
330.0,6.0,1508224362678
330.0,5.0,1508224362706
329.0,7.0,1508224362738
330.0,6.0,1508224362786
329.0,6.0,1508224362813
328.0,7.0,1508224362844
328.0,6.0,1508224362883
330.0,6.0,1508224362919
329.0,5.0,1508224362957
329.0,6.0,1508224362988
329.0,6.0,1508224363014
328.0,5.0,1508224363045
328.0,6.0,1508224363095
328.0,6.0,1508224363133
328.0,6.0,1508224363164
328.0,5.0,1508224363197
330.0,5.0,1508224363229
330.0,4.0,1508224363261
330.0,3.0,1508224363292
330.0,4.0,1508224363323
333.0,5.0,1508224363365
329.0,5.0,1508224363413
330.0,5.0,1508224363450
331.0,4.0,1508224363488
330.0,4.0,1508224363514
329.0,4.0,1508224363546
329.0,5.0,1508224363588
331.0,4.0,1508224363620
331.0,3.0,1508224363652
330.0,3.0,1508224363683
331.0,4.0,1508224363721
329.0,3.0,1508224363753
329.0,6.0,1508224363796
328.0,5.0,1508224363828
328.0,5.0,1508224363854
329.0,5.0,1508224363881
330.0,5.0,1508224363907
330.0,3.0,1508224363933
331.0,3.0,1508224363970
331.0,5.0,1508224364002
329.0,6.0,1508224364049
329.0,6.0,1508224364092
329.0,6.0,1508224364139
331.0,5.0,1508224364171
332.0,3.0,1508224364212
330.0,6.0,1508224364244
330.0,5.0,1508224364275
330.0,5.0,1508224364301
329.0,5.0,1508224364327
329.0,6.0,1508224364358
329.0,6.0,1508224364389
328.0,6.0,1508224364414
328.0,7.0,1508224364440
329.0,7.0,1508224364461
328.0,7.0,1508224364498
327.0,6.0,1508224364530
328.0,6.0,1508224364557
328.0,6.0,1508224364582
329.0,6.0,1508224364608
329.0,6.0,1508224364639
328.0,7.0,1508224364666
328.0,9.0,1508224364703
327.0,8.0,1508224364729
326.0,9.0,1508224364766
328.0,9.0,1508224364791
327.0,8.0,1508224364817
328.0,9.0,1508224364843
327.0,10.0,1508224364870
326.0,12.0,1508224364909
327.0,7.0,1508224364950
330.0,7.0,1508224364979
337.0,8.0,1508224365010
335.0,6.0,1508224365036
333.0,5.0,1508224365069
335.0,7.0,1508224365102
336.0,7.0,1508224365128
333.0,7.0,1508224365159
330.0,8.0,1508224365186
332.0,8.0,1508224365213
333.0,8.0,1508224365239
330.0,8.0,1508224365265
332.0,8.0,1508224365300
331.0,8.0,1508224365327
330.0,9.0,1508224365364
331.0,9.0,1508224365391
330.0,9.0,1508224365417
329.0,9.0,1508224365443
330.0,9.0,1508224365470
332.0,8.0,1508224365496
332.0,8.0,1508224365522
332.0,8.0,1508224365548
330.0,9.0,1508224365579
330.0,10.0,1508224365606
329.0,10.0,1508224365637
329.0,11.0,1508224365663
328.0,10.0,1508224365691
327.0,12.0,1508224365722
328.0,12.0,1508224365748
329.0,11.0,1508224365780
329.0,11.0,1508224365806
328.0,11.0,1508224365833
329.0,11.0,1508224365864
329.0,11.0,1508224365896
330.0,11.0,1508224365927
326.0,13.0,1508224365964
327.0,12.0,1508224365990
327.0,13.0,1508224366016
326.0,13.0,1508224366042
326.0,13.0,1508224366069
328.0,13.0,1508224366096
329.0,12.0,1508224366122
328.0,12.0,1508224366153
328.0,13.0,1508224366193
328.0,13.0,1508224366219
327.0,13.0,1508224366245
328.0,12.0,1508224366271
327.0,13.0,1508224366302
327.0,13.0,1508224366327
326.0,11.0,1508224366363
327.0,13.0,1508224366395
326.0,12.0,1508224366438
327.0,12.0,1508224366475
329.0,10.0,1508224366502
329.0,10.0,1508224366528
329.0,10.0,1508224366555
329.0,12.0,1508224366581
327.0,11.0,1508224366614
327.0,12.0,1508224366639
326.0,13.0,1508224366666
326.0,12.0,1508224366689
326.0,13.0,1508224366716
326.0,12.0,1508224366742
328.0,12.0,1508224366774
331.0,13.0,1508224366803
334.0,9.0,1508224366835
335.0,5.0,1508224366882
335.0,3.0,1508224366918
333.0,2.0,1508224366944
332.0,0.0,1508224366976
327.0,2.0,1508224367017
328.0,2.0,1508224367048
330.0,0.0,1508224367091
330.0,1.0,1508224367123
331.0,0.0,1508224367149
332.0,2.0,1508224367175
333.0,3.0,1508224367203
333.0,2.0,1508224367229
332.0,2.0,1508224367266
332.0,2.0,1508224367297
331.0,2.0,1508224367328
333.0,1.0,1508224367365
332.0,2.0,1508224367396
331.0,2.0,1508224367425
332.0,3.0,1508224367451
333.0,4.0,1508224367491
329.0,4.0,1508224367525
330.0,3.0,1508224367552
331.0,3.0,1508224367578
330.0,4.0,1508224367617
329.0,4.0,1508224367646
329.0,4.0,1508224367672
329.0,5.0,1508224367704
329.0,4.0,1508224367735
327.0,6.0,1508224367772
328.0,5.0,1508224367814
327.0,6.0,1508224367845
326.0,7.0,1508224367872
325.0,6.0,1508224367904
326.0,7.0,1508224367935
325.0,8.0,1508224367962
327.0,6.0,1508224368010
328.0,6.0,1508224368062
328.0,5.0,1508224368109
330.0,5.0,1508224368152
327.0,3.0,1508224368189
325.0,5.0,1508224368225
328.0,6.0,1508224368261
326.0,4.0,1508224368293
325.0,6.0,1508224368319
324.0,7.0,1508224368345
325.0,6.0,1508224368376
327.0,5.0,1508224368403
327.0,5.0,1508224368434
325.0,6.0,1508224368460
324.0,7.0,1508224368488
325.0,7.0,1508224368515
325.0,7.0,1508224368546
325.0,7.0,1508224368583
327.0,7.0,1508224368614
327.0,7.0,1508224368640
326.0,6.0,1508224368678
326.0,7.0,1508224368715
326.0,7.0,1508224368752
326.0,5.0,1508224368785
325.0,6.0,1508224368811
326.0,7.0,1508224368832
326.0,7.0,1508224368863
326.0,7.0,1508224368894
325.0,8.0,1508224368925
325.0,8.0,1508224368970
327.0,6.0,1508224369001
328.0,6.0,1508224369033
326.0,7.0,1508224369059
327.0,7.0,1508224369091
327.0,8.0,1508224369124
326.0,8.0,1508224369161
325.0,9.0,1508224369193
325.0,9.0,1508224369219
324.0,10.0,1508224369252
325.0,10.0,1508224369280
327.0,8.0,1508224369307
327.0,9.0,1508224369339
327.0,10.0,1508224369375
327.0,10.0,1508224369407
327.0,10.0,1508224369438
327.0,10.0,1508224369470
326.0,10.0,1508224369512
326.0,11.0,1508224369537
327.0,11.0,1508224369569
329.0,10.0,1508224369598
327.0,8.0,1508224369629
328.0,9.0,1508224369655
327.0,10.0,1508224369687
328.0,8.0,1508224369720
329.0,7.0,1508224369754
330.0,8.0,1508224369793
330.0,10.0,1508224369831
330.0,9.0,1508224369868
330.0,8.0,1508224369906
329.0,9.0,1508224369938
330.0,10.0,1508224369968
332.0,10.0,1508224369999
334.0,9.0,1508224370025
333.0,8.0,1508224370057
333.0,7.0,1508224370083
336.0,7.0,1508224370110
336.0,7.0,1508224370141
333.0,5.0,1508224370172
335.0,5.0,1508224370204
333.0,6.0,1508224370250
332.0,7.0,1508224370293
333.0,7.0,1508224370330
333.0,7.0,1508224370356
333.0,6.0,1508224370382
333.0,5.0,1508224370407
334.0,6.0,1508224370439
332.0,3.0,1508224370465
330.0,4.0,1508224370492
332.0,6.0,1508224370523
332.0,4.0,1508224370555
333.0,5.0,1508224370591
333.0,4.0,1508224370623
333.0,7.0,1508224370667
334.0,7.0,1508224370699
332.0,8.0,1508224370731
332.0,8.0,1508224370768
331.0,6.0,1508224370806
330.0,7.0,1508224370837
330.0,6.0,1508224370868
332.0,7.0,1508224370900
331.0,5.0,1508224370927
329.0,6.0,1508224370958
330.0,6.0,1508224370990
330.0,5.0,1508224371023
331.0,4.0,1508224371050
331.0,3.0,1508224371076
330.0,3.0,1508224371103
330.0,4.0,1508224371129
330.0,4.0,1508224371160
330.0,4.0,1508224371186
329.0,5.0,1508224371223
331.0,6.0,1508224371255
331.0,6.0,1508224371293
330.0,4.0,1508224371319
331.0,4.0,1508224371346
331.0,3.0,1508224371378
329.0,3.0,1508224371409
331.0,2.0,1508224371435
331.0,2.0,1508224371466
330.0,5.0,1508224371493
329.0,4.0,1508224371518
331.0,6.0,1508224371544
330.0,5.0,1508224371575
330.0,5.0,1508224371601
330.0,5.0,1508224371627
330.0,5.0,1508224371658
329.0,4.0,1508224371689
330.0,4.0,1508224371725
329.0,4.0,1508224371776
329.0,4.0,1508224371819
329.0,5.0,1508224371845
329.0,4.0,1508224371871
329.0,4.0,1508224371908
330.0,2.0,1508224371951
330.0,0.0,1508224371983
330.0,0.0,1508224372011
328.0,1.0,1508224372053
328.0,2.0,1508224372082
327.0,2.0,1508224372114
328.0,3.0,1508224372143
329.0,4.0,1508224372185
329.0,7.0,1508224372217
329.0,11.0,1508224372248
329.0,7.0,1508224372287
328.0,4.0,1508224372314
327.0,4.0,1508224372345
330.0,4.0,1508224372371
331.0,2.0,1508224372403
328.0,7.0,1508224372429
329.0,8.0,1508224372461
332.0,8.0,1508224372494
330.0,7.0,1508224372520
330.0,7.0,1508224372551
332.0,11.0,1508224372584
331.0,12.0,1508224372616
331.0,9.0,1508224372653
329.0,10.0,1508224372684
323.0,13.0,1508224372715
321.0,12.0,1508224372747
328.0,9.0,1508224372777
332.0,7.0,1508224372804
334.0,3.0,1508224372830
334.0,2.0,1508224372868
334.0,5.0,1508224372892
331.0,7.0,1508224372921
330.0,8.0,1508224372948
333.0,10.0,1508224372980
330.0,6.0,1508224373029
330.0,7.0,1508224373055
327.0,5.0,1508224373081
329.0,7.0,1508224373102
332.0,8.0,1508224373137
331.0,6.0,1508224373174
330.0,3.0,1508224373225
331.0,5.0,1508224373257
331.0,7.0,1508224373293
328.0,7.0,1508224373325
330.0,10.0,1508224373356
327.0,9.0,1508224373388
328.0,11.0,1508224373419
328.0,12.0,1508224373445
328.0,16.0,1508224373476
328.0,13.0,1508224373514
326.0,10.0,1508224373541
324.0,15.0,1508224373573
323.0,14.0,1508224373599
324.0,4.0,1508224373625
328.0,359.0,1508224373656
331.0,2.0,1508224373688
329.0,10.0,1508224373733
329.0,9.0,1508224373769
326.0,9.0,1508224373805
324.0,7.0,1508224373832
323.0,10.0,1508224373864
323.0,10.0,1508224373901
323.0,14.0,1508224373937
325.0,10.0,1508224373968
322.0,9.0,1508224374007
323.0,12.0,1508224374033
323.0,12.0,1508224374059
325.0,12.0,1508224374085
327.0,11.0,1508224374118
328.0,11.0,1508224374149
326.0,13.0,1508224374176
328.0,14.0,1508224374203
330.0,9.0,1508224374230
331.0,8.0,1508224374272
329.0,13.0,1508224374305
331.0,11.0,1508224374331
334.0,11.0,1508224374356
334.0,8.0,1508224374388
333.0,9.0,1508224374421
333.0,9.0,1508224374447
329.0,13.0,1508224374479
329.0,14.0,1508224374505
328.0,12.0,1508224374541
329.0,13.0,1508224374568
329.0,12.0,1508224374604
328.0,11.0,1508224374630
328.0,13.0,1508224374662
327.0,16.0,1508224374690
326.0,14.0,1508224374726
330.0,11.0,1508224374752
332.0,11.0,1508224374779
330.0,9.0,1508224374816
330.0,11.0,1508224374842
331.0,11.0,1508224374868
333.0,10.0,1508224374899
334.0,11.0,1508224374929
328.0,26.0,1508224374968
334.0,22.0,1508224375001
342.0,17.0,1508224375032
341.0,21.0,1508224375069
346.0,19.0,1508224375096
349.0,14.0,1508224375127
345.0,14.0,1508224375150
341.0,19.0,1508224375182
337.0,19.0,1508224375214
336.0,17.0,1508224375245
336.0,15.0,1508224375282
336.0,6.0,1508224375331
333.0,3.0,1508224375357
334.0,0.0,1508224375389
335.0,5.0,1508224375420
336.0,10.0,1508224375446
331.0,7.0,1508224375472
333.0,11.0,1508224375509
335.0,10.0,1508224375541
336.0,11.0,1508224375566
330.0,10.0,1508224375604
329.0,9.0,1508224375641
333.0,7.0,1508224375682
324.0,4.0,1508224375719
327.0,1.0,1508224375756
324.0,2.0,1508224375792
326.0,7.0,1508224375835
324.0,6.0,1508224375861
326.0,6.0,1508224375892
329.0,6.0,1508224375934
325.0,3.0,1508224375963
324.0,5.0,1508224375989
325.0,9.0,1508224376023
324.0,10.0,1508224376054
325.0,8.0,1508224376091
325.0,8.0,1508224376128
321.0,13.0,1508224376170
326.0,9.0,1508224376223
325.0,6.0,1508224376249
327.0,4.0,1508224376280
329.0,6.0,1508224376307
329.0,6.0,1508224376332
330.0,9.0,1508224376358
327.0,12.0,1508224376384
327.0,13.0,1508224376420
326.0,11.0,1508224376451
325.0,16.0,1508224376483
326.0,16.0,1508224376514
325.0,15.0,1508224376542
327.0,14.0,1508224376569
328.0,15.0,1508224376595
329.0,16.0,1508224376619
326.0,19.0,1508224376651
332.0,3.0,1508224376683
329.0,11.0,1508224376714
327.0,11.0,1508224376735
328.0,9.0,1508224376760
329.0,8.0,1508224376787
329.0,8.0,1508224376818
325.0,12.0,1508224376844
327.0,12.0,1508224376870
328.0,12.0,1508224376896
327.0,10.0,1508224376925
326.0,11.0,1508224376952
330.0,16.0,1508224376989
328.0,14.0,1508224377025
327.0,12.0,1508224377061
328.0,10.0,1508224377099
328.0,10.0,1508224377126
324.0,11.0,1508224377152
325.0,13.0,1508224377184
328.0,10.0,1508224377220
331.0,7.0,1508224377251
330.0,6.0,1508224377282
329.0,6.0,1508224377308
329.0,8.0,1508224377340
326.0,9.0,1508224377365
326.0,10.0,1508224377397
325.0,8.0,1508224377425
325.0,9.0,1508224377458
326.0,11.0,1508224377489
326.0,12.0,1508224377520
325.0,10.0,1508224377558
326.0,9.0,1508224377590
326.0,11.0,1508224377627
325.0,11.0,1508224377658
326.0,9.0,1508224377685
328.0,8.0,1508224377713
329.0,6.0,1508224377734
327.0,9.0,1508224377760
325.0,13.0,1508224377793
327.0,15.0,1508224377819
326.0,12.0,1508224377846
326.0,13.0,1508224377874
326.0,12.0,1508224377906
326.0,12.0,1508224377932
327.0,12.0,1508224377958
325.0,14.0,1508224377984
324.0,13.0,1508224378017
327.0,12.0,1508224378044
327.0,13.0,1508224378075
327.0,13.0,1508224378107
325.0,16.0,1508224378143
327.0,17.0,1508224378180
332.0,18.0,1508224378212
329.0,14.0,1508224378249
328.0,18.0,1508224378291
330.0,15.0,1508224378318
327.0,14.0,1508224378350
325.0,15.0,1508224378381
327.0,12.0,1508224378413
329.0,11.0,1508224378438
327.0,14.0,1508224378470
326.0,13.0,1508224378496
329.0,12.0,1508224378527
329.0,12.0,1508224378553
325.0,13.0,1508224378580
323.0,16.0,1508224378606
325.0,16.0,1508224378632
327.0,12.0,1508224378658
327.0,12.0,1508224378684
327.0,13.0,1508224378712
326.0,13.0,1508224378739
325.0,13.0,1508224378770
326.0,14.0,1508224378797
324.0,13.0,1508224378823
324.0,12.0,1508224378849
324.0,12.0,1508224378881
325.0,11.0,1508224378908
324.0,11.0,1508224378948
324.0,10.0,1508224378981
326.0,6.0,1508224379019
325.0,5.0,1508224379061
324.0,3.0,1508224379087
327.0,5.0,1508224379119
330.0,4.0,1508224379152
328.0,3.0,1508224379184
328.0,5.0,1508224379215
327.0,8.0,1508224379248
326.0,9.0,1508224379274
325.0,11.0,1508224379310
323.0,13.0,1508224379342
325.0,14.0,1508224379362
325.0,14.0,1508224379393
326.0,13.0,1508224379419
325.0,14.0,1508224379445
324.0,15.0,1508224379471
325.0,15.0,1508224379503
324.0,16.0,1508224379530
326.0,15.0,1508224379557
326.0,16.0,1508224379583
324.0,15.0,1508224379620
326.0,14.0,1508224379652
330.0,15.0,1508224379674
330.0,10.0,1508224379701
329.0,8.0,1508224379728
327.0,8.0,1508224379754
329.0,11.0,1508224379780
333.0,10.0,1508224379807
332.0,8.0,1508224379833
327.0,9.0,1508224379870
328.0,10.0,1508224379901
329.0,9.0,1508224379929
328.0,12.0,1508224379965
326.0,11.0,1508224379992
326.0,10.0,1508224380019
329.0,10.0,1508224380044
329.0,11.0,1508224380070
328.0,11.0,1508224380096
327.0,11.0,1508224380124
328.0,11.0,1508224380153
328.0,9.0,1508224380184
328.0,11.0,1508224380210
328.0,10.0,1508224380259
327.0,11.0,1508224380285
327.0,12.0,1508224380318
327.0,12.0,1508224380349
327.0,13.0,1508224380381
327.0,12.0,1508224380408
326.0,11.0,1508224380445
323.0,15.0,1508224380477
320.0,13.0,1508224380514
324.0,9.0,1508224380547
323.0,7.0,1508224380573
324.0,9.0,1508224380605
323.0,6.0,1508224380637
323.0,6.0,1508224380663
323.0,5.0,1508224380695
